# t rg re s3 s4 s6
100.0 5.085519 14.046529 5.8745234613673984 5.2324435848598965 4.561667095709135
200.0 5.516245 11.823579 6.158197294879108 5.513765670217752 4.148165549308272
300.0 4.580568 9.470668 5.763218784293908 4.8827990061716635 4.818967035520569
400.0 5.723196 16.053376 6.30961837287408 5.630446009542683 4.725165676417492
500.0 6.241292 20.017302 6.789525913841781 6.136144333036849 4.089287804048244
600.0 7.207127 17.243543 7.212618104116 6.904961772490915 4.354515496426481
700.0 7.122211 22.691766 6.936355902281588 6.725447350632711 4.0313000002645705
800.0 6.487746 20.507116 7.11436546022785 6.539643120046098 3.696585641221591
900.0 6.525450 12.619653 6.674384704273515 6.250359587276685 4.490160676528027
1000.0 7.156767 19.374353 6.973043047928686 6.750957654707324 4.1534505820299765
1100.0 7.305948 17.494353 7.0228126486231925 6.8008730321557564 4.53061487752948
1200.0 7.618505 19.032911 7.584338403041591 7.280614618188111 4.486935011065327
1300.0 5.953539 14.230728 6.748407281891877 6.037946141179825 4.618399770844244
1400.0 5.334760 12.463501 5.640258370985153 5.2568129096497715 4.180974780538043
1500.0 5.465441 14.963289 5.794419391110896 5.491777194643132 3.9343306917703296
1600.0 6.002986 14.849852 6.558225206588756 5.999544247968371 4.364856544581946
1700.0 6.606742 14.610329 6.895468471430883 6.456085319626325 4.397183623092784
1800.0 6.267535 13.318687 6.965036758041116 6.410569933131966 4.068916971927426
1900.0 7.567591 22.706751 7.848472903252084 7.355410306531355 4.362473074300776
2000.0 7.733428 22.548190 8.018725390174822 7.5453835809058365 4.182085917686906
2100.0 8.412521 24.055190 8.380395685517739 8.003622220098842 3.8506756018575183
2200.0 8.063451 23.609662 8.432469660362328 7.9429524826191455 3.8676094741567915
2300.0 9.120957 26.390429 8.932600623444502 8.712460791320732 4.013558726579917
2400.0 7.317651 21.019610 7.446472524235904 7.010753725833859 4.153106336971801
2500.0 6.163653 16.767520 6.526943272236119 6.0970250811327205 4.22860336049589
2600.0 6.267895 16.996852 7.013139799540763 6.3887689318105085 4.040607080002987
2700.0 6.101013 15.081971 6.349331487943356 6.004441505528928 4.40255187589613
2800.0 6.786082 16.711727 7.3573039574175 6.832124865054258 4.494611631544746
2900.0 7.046738 14.554580 6.822301891257888 6.708819538754425 4.1103659174286635
3000.0 6.300199 13.227624 6.638048335407706 6.238649772863566 4.40180234092841
3100.0 6.518124 17.335219 7.087829028472552 6.483624566890614 4.012970058448367
3200.0 6.277440 17.757560 6.614146491045782 6.1489965251907135 4.627961852251741
3300.0 7.060264 18.783649 7.314037356493105 6.753015407668841 4.474426182446468
3400.0 8.807325 25.614203 8.534205179235755 8.141118434035201 4.03182846984678
3500.0 7.967494 23.603023 7.782067417016796 7.4940781164097405 4.297478496048358
3600.0 7.674488 21.160585 7.965786676577312 7.426239960839299 4.374768615021797
3700.0 6.876885 17.467817 7.26775402408893 6.804488092723546 3.9717553232673413
3800.0 6.946368 20.732899 7.640213914862675 6.885480492709856 4.392352437696365
3900.0 6.310079 17.193485 6.457277234990443 6.092494778067576 4.1301875367623095
4000.0 5.305632 14.761861 5.767197714072871 5.313287810202991 4.242827439690105
4100.0 4.151867 13.391931 5.122976009328983 4.4496739042128475 4.402893234028159
4200.0 6.216505 15.133975 6.544931241006505 6.020955622507547 4.341031391687563
4300.0 7.024926 17.949046 7.201869109545209 6.750594814070957 4.120808621597355
4400.0 6.122359 17.584572 6.823796569403371 6.13522827322072 4.408437754287572
4500.0 6.220173 17.919184 6.6471814723022 6.2453594486169735 4.257399209956597
4600.0 7.112499 21.389147 7.453330779898231 6.9960886632904025 4.121542670673261
4700.0 7.308351 22.961752 8.110807421217048 7.292920175342703 4.123733077304525
4800.0 6.737424 17.329370 6.5177961258414525 6.315374818168653 3.915378775052142
4900.0 6.222987 17.670755 6.694537709891539 6.161122355151598 4.302110030818754
5000.0 8.310847 24.981400 8.008586063645911 7.711182729270053 4.4232459786985014
5100.0 8.025669 25.034934 8.313093307357516 7.6390979225257984 4.273348520138559
5200.0 8.502868 22.635209 8.495561272677719 8.017465494547366 4.205449194196865
5300.0 7.330288 19.748250 7.879676218873958 7.25684402551636 4.25758247173219
5400.0 5.323889 15.082077 6.163897286391445 5.513833975220843 4.429030899942869
5500.0 6.508552 15.784556 6.549373592990362 6.247109012218007 4.750087521026534
5600.0 5.566704 13.161171 6.05999355339205 5.563732262279355 4.330723782507445
5700.0 6.033392 13.503132 6.5825692282341395 6.184343793227454 4.26188232256757
5800.0 6.313300 16.563804 6.695339947136641 6.2719573432005955 4.410708772767453
5900.0 5.847863 16.157186 7.16855431684941 6.217106126708766 4.179365700780584
6000.0 6.128702 16.419200 6.617109260135677 6.1571498889295055 4.101278470576532
6100.0 5.715249 10.996457 6.4491979862 5.8324218228478895 4.3829957662012635
6200.0 6.634713 13.455615 6.857294090188562 6.547907286118356 4.210920361718858
6300.0 5.829864 13.912970 6.437448099155762 5.88768271955525 4.029225125431107
6400.0 6.477519 12.487080 7.362154228565883 6.562628877646983 4.019122617831636
6500.0 7.254091 17.894382 8.054144267252717 7.412760908526017 3.9692536663727513
6600.0 7.138663 19.079420 7.598363643126614 7.148005483807655 4.070645873969213
6700.0 5.892301 18.412353 6.941981583093506 6.137371448398239 4.388933788229512
6800.0 5.669808 15.338637 6.513059319888527 5.841554109979758 4.846786089465445
6900.0 8.212395 24.236496 8.194404969303411 7.690232162550437 4.169011858119685
7000.0 8.292155 23.835710 8.340558419640676 7.941537146955936 4.882408663686009
7100.0 7.584232 21.374866 7.579464461541644 7.312908482945876 4.56482704781873
7200.0 5.953706 19.681016 6.607691180104619 6.023976439537674 4.7644793474833325
7300.0 7.245511 19.009121 7.2030752839592385 7.0519605501719225 3.9629605566402866
7400.0 5.508284 10.889967 6.493180665515753 5.746621921882128 4.287881137058934
7500.0 5.489468 16.921479 6.158463768824441 5.582563043289895 4.526590618081139
7600.0 5.884617 15.701782 6.331994323395036 5.985298409512022 3.846702029070145
7700.0 5.318426 14.034841 5.734142643250098 5.357435475102539 3.729436138443882
7800.0 5.300266 13.786186 6.287665639770876 5.618862047077926 4.191977609048116
7900.0 6.699409 15.155946 7.36023843484472 6.741368314864663 4.300855245037506
8000.0 6.709589 15.468713 7.0872210346992635 6.726155677444665 4.532300005826819
8100.0 5.519722 11.315868 6.186831275878247 5.696639235215291 4.704460732166394
8200.0 5.057040 10.561785 6.524072322730911 5.616577971588249 4.36788082748564
8300.0 4.849920 9.145944 5.508898851733893 4.928390289427308 4.672840457189409
8400.0 4.656669 9.415786 5.157740165305327 4.57038090602364 4.317415322313478
8500.0 4.592556 8.741064 5.514553000001093 4.81253737676701 4.448037010499061
8600.0 5.594962 15.616501 6.311968849219799 5.6106589364350095 4.056291995526292
8700.0 5.543636 13.195240 5.867297241552569 5.475775153633703 4.164932838981796
8800.0 5.820982 15.416693 6.321774669936285 5.623850897643038 4.399836607627365
8900.0 5.644834 17.194984 6.441731944106563 5.662581973361012 4.538201591899962
9000.0 4.755141 14.338918 5.576080659391389 4.909739582828646 4.477404183516088
9100.0 4.614758 13.136805 5.282065750420575 4.744492750088161 4.135235614003678
9200.0 5.561126 12.938885 5.995377144728477 5.576883886021568 4.391712469488937
9300.0 5.304523 13.605582 6.09030451699875 5.520702067057546 4.051225033992899
9400.0 4.963034 13.379658 5.514780183894161 4.8958308056792745 4.405468862242489
9500.0 4.852860 9.026314 5.298656088089645 4.828124097961623 3.9930545863281055
9600.0 5.062683 10.642559 5.899758322567111 5.287646846675592 3.966488290978997
9700.0 5.797739 14.741696 6.335915787276459 5.766852448015592 4.718268240260953
9800.0 6.643724 16.612343 7.052769746332727 6.533488628285777 4.356302060595773
9900.0 6.325668 18.609166 6.975536457581602 6.41472138139962 3.955299677498408
10000.0 6.709178 18.670649 7.005239347574301 6.438122460125472 3.947638902175625
10100.0 6.987916 21.412992 7.5534828577164745 6.840131034782215 3.896563512447876
10200.0 8.228698 21.575421 8.220002649385156 7.896329692806344 3.701939371924195
10300.0 8.296685 21.242788 8.12760860094959 7.736654523870624 4.045796944715552
10400.0 7.193207 19.805303 7.5664890515827 7.151380747509484 4.2458735112122765
10500.0 5.986426 14.940465 6.643471828475989 6.08645773858601 4.1343856629390965
10600.0 6.427806 16.708169 6.977017663805773 6.460544561481694 4.3945194131872025
10700.0 7.500860 20.470790 7.5588885930253245 7.2337520293434645 4.268088297168003
10800.0 6.400581 19.365404 6.52274924117496 6.14346443590802 4.124927319606343
10900.0 6.497995 21.168165 7.124424609605144 6.263334038901604 4.584118936723825
11000.0 8.231746 25.898870 8.206075482317859 7.79143533346031 4.22179779211461
11100.0 7.160301 24.161168 7.131086455245603 6.8281471571072565 3.8449395919739127
11200.0 7.029977 21.540980 7.073958773778822 6.709352063402017 4.550473592028442
11300.0 6.770255 20.035138 7.535733419228219 6.775829532044391 4.157205625727065
11400.0 6.759840 17.411088 6.524854182075373 6.35991261637199 3.771823158508655
