# t rg re s3 s4 s6
100.0 5.136730 14.726662 4.640707870416403 4.766265645077413 1.5953699115099973
200.0 5.014937 14.427540 4.48114545052129 4.554260743098473 1.684785876537562
300.0 5.329640 16.598581 4.819352608566998 4.9463260874411485 1.8088030809930675
400.0 4.880796 11.492483 4.472426697951814 4.516644033634651 1.6783697541332319
500.0 3.854323 8.033929 3.518265267117022 3.5972322467328426 1.7095302848442768
600.0 4.733800 12.842025 4.22192639075703 4.332136711776566 1.7288946075827483
700.0 5.927794 17.827883 5.2327317748419375 5.349934130131041 1.582380319490116
800.0 4.806640 12.196851 4.430749331774972 4.482703282143899 1.7714911811735057
900.0 4.253246 9.670576 3.8949558404824396 4.001438094396926 1.6237513114655484
1000.0 4.656636 11.643754 4.311291935091488 4.316305589112547 1.6732698271901805
1100.0 4.849309 14.019689 4.406937011286718 4.470528122521324 1.6685471034379982
1200.0 5.075619 13.080640 4.529087597765128 4.623113922996094 1.7524510253691972
1300.0 3.904473 8.050327 3.688206899992074 3.7187772430755186 1.6485694152051127
1400.0 4.482518 9.674832 4.12023697885781 4.194298500506151 1.6090874015606371
1500.0 5.408474 17.091929 4.753268227770612 4.8698874382397355 1.7083154734791457
1600.0 4.532462 12.661025 4.183176863074462 4.221324406537377 1.6779923036844926
1700.0 4.180673 13.915463 3.5991179142549754 3.7557305020845426 1.5968142584410032
1800.0 5.067165 15.332902 4.569518955615716 4.696475122808168 1.8204604307519285
1900.0 4.761479 14.353160 4.322549540478422 4.425596407736541 1.790109987900077
2000.0 6.270943 17.810257 5.549978229303167 5.6370917525599955 1.777349520838969
2100.0 4.874011 12.218047 4.537558534081297 4.617095478118392 1.8232943538879918
2200.0 3.962332 10.441633 3.6825953296413756 3.7163415491689507 1.6955834050276803
2300.0 5.230427 16.128105 4.562938760475444 4.704567797884022 1.6379944514816336
2400.0 5.592593 14.436808 5.037297233594149 5.11379524774431 1.6362330051926932
2500.0 4.239382 10.511009 3.9845170724326757 4.003227984033569 1.7749452466742532
2600.0 3.987562 12.387751 3.61359271724829 3.646689471788857 1.5574487087577127
2700.0 4.926136 15.669624 4.421083439777884 4.534068714881816 1.7187802872691733
2800.0 4.097304 11.518978 3.7109802823154068 3.839738262316392 1.5605080033169656
2900.0 5.478521 17.692036 4.742329997811563 4.8628396154975855 1.6954923107802284
3000.0 4.775577 12.826846 4.4124654514454145 4.5186183220358975 1.7722951328633492
3100.0 4.705995 14.029304 4.142553075255559 4.233841805407402 1.6880435796606894
3200.0 4.341183 7.543335 4.300416415146982 4.282276724289168 1.7817502255310929
3300.0 5.062910 12.596642 4.808147678319255 4.860950628963689 1.6826335565895818
