# t rg re s3 s4 s6
100.0 3.432448 8.560284 4.529271526115655 3.6984023069869725 3.9004926011899537
200.0 2.458052 7.496904 3.9727564894419887 2.988079297380164 4.305898678718023
300.0 3.022316 8.069933 4.051302812955575 3.428274543922157 4.073397926983565
400.0 3.974556 11.467028 4.902980358431061 4.2567877587913205 4.466452486347934
500.0 3.832020 8.714441 5.005866290394414 4.306583315772179 3.6371306636918206
600.0 4.618360 14.563216 5.200393625374795 4.7121200473412 4.3293460530715935
700.0 4.423189 12.220323 5.053945751766528 4.41444937273357 4.42997125178027
800.0 2.919909 4.500458 4.260322908198956 3.2951690745598374 3.799578522997733
900.0 4.396421 12.034172 4.911793700468222 4.367616567685396 3.668265224431931
1000.0 4.523403 9.796450 5.197128578601331 4.649107501321393 3.8767557215656674
1100.0 4.345128 9.597099 4.909537659483404 4.551152905227921 3.7612101114688197
1200.0 4.549913 11.974594 5.20382440965727 4.555058141454911 4.0898667615728215
1300.0 2.907743 7.339701 3.940255286312036 3.1668319676534296 4.219146534800007
1400.0 3.086323 4.709363 4.666530670385117 3.6083554985770325 4.21050695286373
1500.0 3.491786 7.900269 4.6424155581598505 3.7807671634913067 4.5943926598726215
1600.0 3.688309 9.603301 4.851495296821071 3.9603458355934036 4.174690292867054
1700.0 4.325539 9.951630 5.290963922836345 4.562974312209557 4.2386882125951155
1800.0 3.270896 7.086188 4.194878508943186 3.5315650893598622 3.922404992417276
1900.0 4.519450 12.056520 5.461599616204468 4.8347786572634766 3.769263979602628
2000.0 4.587249 13.660080 5.714024173720725 4.8218608023257294 3.8554786608854332
2100.0 3.929698 10.125813 5.097546836430761 4.249612266948017 4.232051688809224
2200.0 3.778369 8.784017 4.651509038470284 4.061756336733085 4.448853350180859
2300.0 3.716079 10.790378 4.566654680397785 3.94704976238089 3.7852352887530976
2400.0 3.093281 8.847484 4.533702161538354 3.6205366221995865 3.5944280476139516
2500.0 3.048917 8.432316 4.612820325716127 3.5855774959146407 3.858203225338922
2600.0 3.531291 8.396061 4.79035848424729 3.9382143979768975 4.4483194010251825
2700.0 3.419312 8.720829 4.163142219938889 3.642016466659515 3.994744857352252
2800.0 3.221725 8.164466 4.284762601913002 3.4412319316933893 4.2921974321497425
2900.0 3.470054 7.819285 4.274324146962091 3.6638831416875552 3.670943331203643
3000.0 3.468752 5.605897 4.698618572460678 3.891772355141102 4.800182501376777
3100.0 3.876069 8.785365 4.666657594012533 3.9590497184141897 3.485208111183985
3200.0 4.293961 12.279515 4.84073013713546 4.388399177716835 4.32994442881964
3300.0 3.543745 7.977951 4.599572470027116 3.986885360967992 4.16602343880297
3400.0 3.555664 10.114272 4.560891366855698 3.9686654348986785 4.322348235550246
3500.0 4.149868 11.367743 5.025548409359035 4.250125701545693 4.071531492035835
3600.0 3.803671 9.388245 4.402471112973818 3.982906583178615 3.780317482893272
3700.0 2.783808 5.828962 3.8834467628598905 3.132731990756292 3.7180064382048297
3800.0 2.707247 8.530999 4.150523634757655 3.2812515367210944 4.825960083495565
3900.0 3.731729 10.452586 4.347576583414474 3.7325773272756555 3.908830486966697
4000.0 3.650190 11.622069 4.288929186070621 3.751718309056655 4.0182292219768625
4100.0 3.992953 11.981582 4.717833807366985 4.095307313507191 3.7572982570674864
4200.0 3.982381 11.370214 4.828303646933205 4.11767337549769 4.0406698852190805
4300.0 3.563974 5.979550 4.552728866484709 3.7919028892755033 3.973703975467253
4400.0 3.483644 9.807804 4.597067393573519 3.7568844942209867 4.180259142411516
4500.0 4.433829 14.320365 4.657764079926419 4.370470395258688 4.239282618665789
4600.0 4.354693 11.325939 4.936584691098191 4.312653220375686 3.6293393050024916
4700.0 4.023266 11.792094 4.88014704209694 4.161319927422923 4.871180914841097
4800.0 5.279195 14.595073 5.673307575413638 5.168454362454615 4.16413087564875
4900.0 4.409681 11.260028 4.975204383878915 4.476676702836496 4.17675625559813
5000.0 2.878792 9.240440 4.571889592814543 3.453176340545127 3.7134680465273524
5100.0 2.948938 8.285020 4.056470292718887 3.272271489508505 3.6226891672814774
5200.0 4.176405 12.230716 4.80783609962031 4.208739070309237 4.256787870610944
5300.0 3.851687 10.283321 4.483535420008955 3.849738060820721 3.713170620958678
5400.0 3.245766 8.080411 4.339390985856645 3.6746336375217346 3.9914104788099687
5500.0 3.287117 7.551023 4.087680783462132 3.498567156929545 4.184546142767467
5600.0 4.783802 13.381163 5.367635558405952 4.838977603388565 3.8808290159907157
5700.0 3.767591 11.454750 4.653416105614238 3.872620133857126 4.228704991833535
5800.0 2.866784 5.475574 4.455076333862114 3.433834443925363 4.189685174465278
5900.0 3.253285 9.339776 4.754071181008918 3.7735888949108323 3.7369361371981538
6000.0 3.250907 7.280836 4.343248697789461 3.6576309796932556 4.080860521857603
6100.0 3.711051 8.309684 5.037507763639042 4.150203398339339 3.245335904078669
6200.0 3.978663 9.757024 4.671771388498551 4.162102236408106 3.858058216206416
6300.0 3.974956 10.352762 4.359868362915921 4.071803291993055 3.7760415660012585
6400.0 3.780252 9.649818 4.521790181377451 4.0579437043619535 3.2510730791337354
6500.0 4.380148 14.578438 5.358365271918564 4.6146387027655695 3.7823558540640523
6600.0 2.746823 6.346910 4.1820893659985225 3.2393522078555907 4.265211181113734
6700.0 2.603173 7.860187 3.8706138772898857 3.030264443804955 3.6557314929532185
6800.0 4.111112 10.835962 5.077100332106051 4.279043360449103 4.530595854310098
6900.0 2.908259 9.092041 4.169950368274443 3.285116415900025 3.7269789522412036
