# t rg re s3 s4 s6
100.0 8.545656 20.207229 8.179242318225944 7.838189480858249 4.510687790463721
200.0 8.684050 23.366136 8.858446821375164 8.347490884996775 4.3050756148833464
300.0 7.741917 24.271257 8.212514185613632 7.551794164186536 4.445344888374987
400.0 7.770007 20.013256 8.07381650634836 7.472787744679214 4.269052565359131
500.0 8.344338 24.310131 8.421263736121537 7.916420123232296 4.425534058578779
600.0 7.746213 19.125884 8.048345255933267 7.501575090316805 4.81032224909615
700.0 9.086308 24.317834 9.272304127627455 8.704802440520718 4.14101422007838
800.0 9.077450 26.226874 8.862326513567734 8.36539370189889 4.419967706207315
900.0 8.379817 24.733567 8.480924987077781 7.847996113496101 4.563795901042867
1000.0 8.974300 27.291051 8.435855624102862 8.224316675250853 3.9481817076596206
1100.0 7.919265 25.013052 8.077998762681958 7.547574956245353 4.70963835184101
1200.0 7.566342 24.775944 7.335699087592368 7.119958863146554 4.419010920666785
1300.0 6.974106 16.515586 7.353432629828281 6.964916825545933 4.9371815011802855
1400.0 7.450353 24.530335 7.653930956280714 7.113836087322709 4.228888354729649
1500.0 8.051477 26.239595 8.389488213981252 7.798093526074794 4.450942844278862
1600.0 7.527817 22.338737 7.82723080783057 7.290164974844871 4.563016438919846
1700.0 8.422755 25.984391 8.939391905924527 8.247852165867432 4.91941271178359
1800.0 8.448693 20.955415 8.490793219126019 8.095994413886565 4.537849818656092
1900.0 8.183777 23.842459 8.602858810053124 8.005456860626827 4.622690364222632
2000.0 7.602123 24.191603 8.48747375033015 7.688745791578392 4.684370373333358
2100.0 8.939032 25.639021 8.74170422923539 8.45426696944181 4.4947085681333325
2200.0 8.532915 29.473410 8.38643799814383 7.989759858491018 4.4746814166316735
2300.0 9.539698 28.655620 9.505529240361794 8.887776740695868 4.676334174293144
2400.0 8.718459 22.723348 8.72907053731026 8.21248691234088 4.86019010057214
2500.0 8.712135 24.834754 8.482330798259627 8.265066107165177 4.543514608257166
2600.0 8.446322 20.354487 9.010305655141789 8.410187802760609 5.077639122063072
2700.0 8.603104 22.975264 8.803880196900236 8.397799869696598 4.232254165825605
2800.0 6.638241 18.876244 7.246804582524648 6.73991457763297 4.044328602903773
2900.0 6.659710 17.724952 6.960242954543225 6.552198156744055 4.400759889079556
3000.0 7.308252 17.943810 7.619880540154664 7.084521163937384 4.720756506807229
3100.0 8.489986 25.816696 8.570551161561053 8.109517632108156 4.054766497905236
3200.0 7.747815 22.002204 7.703241744064787 7.364586861621491 4.41364093948547
3300.0 8.074846 22.337609 8.54520559058565 7.971771548772723 3.9061375791734467
3400.0 9.086331 26.562377 8.713193584408772 8.300913135831811 4.215249568785256
3500.0 8.297222 25.796916 8.349798890300114 8.004881106828625 3.7534771078104363
3600.0 7.474074 21.348372 7.605471491093455 7.124014355348068 4.259538539971822
3700.0 8.304134 23.600209 8.609701558300104 8.016721090863998 4.476454534040722
3800.0 7.847207 25.237334 7.663162536306002 7.292065968971206 4.2959495455494965
3900.0 8.540146 27.467523 8.525996811598583 7.956165928122402 4.081983960536084
4000.0 8.785386 28.265753 8.700936020779313 8.275196142544958 4.368312194368115
4100.0 8.423716 29.240054 8.384620327644187 7.88345193279239 4.306475179062342
4200.0 8.301204 23.865834 8.128605371698267 7.7716521371053195 4.736698039962964
4300.0 8.456403 26.518354 8.311875537679665 7.951395648856201 3.942296919783258
4400.0 8.152649 21.448795 8.051088652778711 7.86275865027086 4.717496426103842
4500.0 6.819810 19.855702 7.499901579737671 6.821922307293447 4.2332626070745505
4600.0 7.524036 21.237022 7.800053070785138 7.375017218624021 4.406376372046028
4700.0 7.529746 18.652436 7.656476002133564 7.269411258034669 4.8362929025301815
4800.0 7.603880 20.630635 8.189224507755808 7.648016001961873 4.504059201413925
4900.0 7.776291 23.185383 7.962738232166793 7.62097787462477 4.182522355810046
5000.0 7.809481 24.429052 7.9920047322216075 7.550216082749322 4.936061312497607
5100.0 7.021694 22.409482 7.316956325791084 6.8418551996588715 4.690360977878855
5200.0 5.898366 14.994236 6.449558354613808 5.901601478138337 4.5376197912681855
5300.0 6.695803 19.529857 7.095641059384843 6.662172749329642 4.580493372405183
5400.0 6.247562 15.976288 6.775616620133951 6.274386431251232 4.679828012369036
5500.0 5.988283 15.516780 7.032629486587308 6.194806070175376 4.18762854637557
5600.0 5.721170 14.555841 6.503187138592202 5.764242597549464 5.777787225982161
5700.0 6.364021 17.646498 6.784920417210097 6.241753231386536 4.464428505720484
5800.0 6.583367 16.410294 6.796412880176057 6.330563015691629 4.54952035879149
5900.0 8.566666 20.623735 8.180595881622779 8.003775421483676 4.321653747647759
6000.0 8.350749 23.704846 8.42235807833607 8.013637881574859 4.338329087095435
6100.0 8.873788 26.780470 8.528027781106967 8.363675537988916 4.5201535870854155
6200.0 8.296725 23.807534 9.03613262751296 8.30341725094811 3.8829177686055174
6300.0 8.120580 22.247499 8.113732860381658 7.619084918652991 4.136788342841235
6400.0 9.567399 27.728485 9.256472987812474 8.844698503691225 4.555813336783984
6500.0 11.025788 35.640726 10.892364184251043 10.276804308840832 4.324908566800768
6600.0 10.686911 33.283230 10.149096386301958 9.77022617856696 5.039993098301716
6700.0 9.530580 29.487086 9.185325653720824 8.787188830867422 4.81984341242343
6800.0 8.434324 27.055696 8.96488495408054 8.206463406429515 4.429143675717143
6900.0 8.163088 30.660458 8.186262447043228 7.528058074861818 4.592016621682237
7000.0 7.509312 23.088845 7.55189220329799 7.2648489670835215 4.574994538643197
7100.0 7.585142 22.717870 7.659781548383149 7.124294130591049 4.374802702284265
7200.0 6.135314 16.051659 7.040105784900224 6.3426261533635495 4.0799842082268
7300.0 6.544480 13.565592 6.809367422320378 6.489952866051597 4.5360566367768795
7400.0 5.969356 9.637660 6.596792458964793 6.096351033822122 4.625805872341617
7500.0 6.382296 10.479705 6.804053065139442 6.310527501140036 4.379315042360307
7600.0 6.334434 16.568783 6.649684059344828 6.197650558348823 4.121714896845597
7700.0 7.671734 22.738311 8.010801383189941 7.543105421450338 4.463032695809829
7800.0 7.383384 20.641934 7.805819435876021 7.312950756843105 4.675376558374328
7900.0 7.698919 23.254721 7.837699865118544 7.5360200733375375 4.861788314503579
8000.0 6.848505 22.114118 7.192874639622721 6.650488705152956 4.413030056486439
8100.0 7.621987 17.474232 8.106884177325732 7.6138058644594135 4.304937586716576
8200.0 7.313410 18.321155 7.932932790014951 7.201786336031762 4.683593500970128
8300.0 6.762658 18.502580 7.067874998913019 6.59653799323921 4.604196475207547
8400.0 7.170188 16.384669 7.5127341033971025 6.910155805498294 4.5151314823699735
8500.0 7.335334 19.314611 7.98967306545325 7.283542762698834 4.793671776641008
8600.0 8.388267 24.125886 8.39064065934617 8.169131914199275 4.108284889857162
8700.0 8.971399 26.731429 8.804750217934188 8.561170855987578 4.175308859153282
8800.0 9.393828 25.783094 9.657406384680527 9.100847137487659 4.869975652544176
8900.0 8.147544 20.623749 8.770070269017076 8.043475609821353 4.896993175382095
9000.0 9.178053 22.345941 8.835453913151628 8.39312004107143 4.3802714996262235
9100.0 8.017825 22.417636 8.622969352382974 7.8115448535396 4.294403001703048
9200.0 7.766451 25.605376 7.805252246659714 7.486330893034748 3.8596408865446077
9300.0 8.425884 25.615013 8.59478012124653 8.152677822926046 4.549014447332803
9400.0 7.753052 24.563006 7.9747498895506075 7.475468020984947 4.863302098503167
9500.0 8.286918 23.974482 8.651194085981812 8.096560816022768 4.64059198214008
9600.0 6.848357 15.042660 7.4129217463539625 6.859962231436908 4.899804426438513
9700.0 6.848299 15.662778 6.874953436935443 6.604027598157419 4.5350319792332305
9800.0 6.142980 14.750398 7.043618424499781 6.234851487102877 4.406878117561809
9900.0 6.910034 14.662744 7.47396579340251 6.867474503545409 4.52338128212989
10000.0 6.320706 13.979102 7.071065475228532 6.501625199444143 4.820921380813392
10100.0 7.751327 18.263327 8.318898414475687 7.701944544686665 4.883318459371762
10200.0 9.747658 25.605641 9.584724746834553 9.295817532440608 4.299104085904848
10300.0 9.267871 24.158481 9.3056032599774 8.855633690065826 4.130519589049773
10400.0 9.412838 28.127910 9.226106783564678 8.870837617670508 3.9391673171810124
10500.0 8.655705 25.442704 9.355313506869884 8.499675909752442 4.480100692304109
10600.0 9.130443 26.749648 8.991434917515699 8.515360248568173 4.541606869778389
10700.0 8.866102 25.777463 8.796475771911105 8.442532196212282 4.069911855933586
10800.0 7.047037 19.927720 7.58012703113387 7.09141957213268 4.6339166177268485
10900.0 7.052809 18.938056 7.712472813532827 7.141965322516321 4.866352013554727
11000.0 7.271101 19.590986 7.414450178331092 6.986153471147606 4.661202916798125
11100.0 7.288385 20.256510 7.409356831136385 6.9714034323488905 4.732049466994238
11200.0 7.592983 22.581966 7.4874384449588005 7.1485486405711764 4.462749271816708
11300.0 7.281880 25.373723 7.5076713492237195 6.769618246575658 4.290583184410987
11400.0 7.607595 24.206117 7.657934273007429 7.145595999388893 4.4963751618476255
11500.0 7.996759 20.079984 8.131692127422632 7.5636546049243725 4.465260028754637
11600.0 7.882123 22.644594 7.944114667656567 7.393845860550329 4.432164976873187
11700.0 7.302285 20.098708 7.905590741091225 7.163718189069529 4.842543463193552
11800.0 7.005501 21.521026 7.349671962849375 6.819703678505198 4.9758557400312
11900.0 6.144025 17.501030 6.9980634979415095 6.383688860502506 4.3533979381994605
12000.0 7.333428 22.003043 7.794971960110418 7.201244574893659 4.407434630621648
12100.0 6.777398 21.121735 7.091682681079368 6.614774694096471 4.306761770585488
12200.0 7.274078 20.501458 7.49806159091034 6.948847176039619 4.618771999851142
12300.0 7.136265 20.025479 7.283781102974165 6.886523519047648 4.164146234152026
12400.0 7.007501 20.185866 7.669666223118102 6.910875399760128 4.41025730343465
12500.0 6.457649 16.299756 7.387357943687376 6.614809885507285 4.342972713833063
12600.0 6.419699 14.667792 7.124218129947332 6.413138315997948 4.676795314586301
12700.0 5.488211 11.633387 6.205397195535424 5.637240327121347 4.983030018284751
12800.0 5.029654 11.541377 6.225548243531229 5.3575576237937 4.703947431655049
12900.0 4.978120 11.632162 5.935222779753369 5.162813925438226 4.327886225002324
13000.0 5.521558 9.435767 6.237652793201623 5.683724081661109 4.323956204518376
13100.0 6.366187 16.540437 6.6569959531742215 6.338148757398398 4.35270640087655
13200.0 6.531356 20.708539 7.115179145089649 6.670853849162084 3.9963131562357996
13300.0 7.530762 21.593610 7.2701505723996 7.088977846457533 4.330236611906084
13400.0 8.063707 20.807847 7.952160020735924 7.686035143642226 4.252601549554695
13500.0 9.498679 24.833932 9.736243709742512 9.235259091578216 4.713514408196916
13600.0 9.606409 25.770315 9.346958849649006 9.016400226065766 4.4697067373381945
13700.0 10.525382 33.075332 10.20208830458904 9.801660945187724 4.659533578646098
13800.0 10.028518 31.344237 9.85786990140318 9.252835171999493 4.3419915490862655
13900.0 9.576810 28.141630 9.418143174140786 8.851278921567458 5.033464079975122
14000.0 8.857964 25.847344 8.75757888337654 8.368510751285532 4.283933294344239
14100.0 7.974579 23.317524 8.367501271677291 7.6734362861757655 4.5593238600006565
14200.0 8.325400 24.150539 8.83907063186077 8.021916566366649 4.318166346328728
14300.0 8.164906 24.562595 8.238345331435433 7.728657882343194 4.547281643368473
14400.0 8.064865 23.654631 8.203932753794899 7.60879320015061 4.973660184547799
14500.0 6.953753 21.567573 7.582006457151475 6.895641732072237 3.846183285530142
14600.0 6.851497 20.714200 7.503970442544359 6.774416421490461 4.860258704334231
14700.0 7.354315 20.068360 8.063123591471653 7.441323342642124 4.724079995271779
