# t rg re s3 s4 s6
100.0 4.804289 15.212387 4.647062176152454 4.3926720671033195 2.545753903152645
200.0 4.540655 16.124208 4.221614098453221 4.010162856827727 2.1979931629522302
300.0 4.376150 9.851537 4.347634596990653 4.231840398533709 2.3418591415703203
400.0 4.674283 15.180502 4.482397843107448 4.336600506975042 2.297435155052686
500.0 4.425524 12.404427 4.414935822270433 4.212032140093479 2.387816676129041
600.0 3.653483 10.010721 3.5445017795041975 3.447884221120869 2.3012029510647074
700.0 4.550429 15.011017 4.432344706620357 4.2348222529438155 2.2493341743785646
800.0 3.746067 10.397132 3.914127172426046 3.615633348328453 2.2933380315443226
900.0 3.428914 7.585019 3.7474283227580423 3.442227852780005 2.4533936451532137
1000.0 4.301607 13.420500 4.161305790275766 3.931805724896818 2.2881973436755634
1100.0 4.324258 12.956431 4.2039940358354695 3.995600567189282 2.1533163314664288
1200.0 3.294352 11.548466 3.2100655552588067 3.039994467472112 2.2961694700233215
1300.0 5.046922 13.146720 4.957517789216363 4.752556733413518 2.0884398322339663
1400.0 4.270354 11.615439 4.388312329680295 4.1020376371132095 2.5213780108113566
1500.0 4.320051 11.207369 4.090609051736865 4.015341608952133 2.489340476838673
1600.0 4.086163 12.127921 3.9832244453309493 3.8350043832189815 2.3824372710773476
1700.0 4.599209 13.952989 4.646612191413349 4.271224764771813 2.3366067085446662
1800.0 3.992229 10.254026 4.009460913842724 3.8025288061682794 2.4352360140290155
1900.0 3.951309 7.409763 3.748605771644292 3.8098713954777383 2.122341692356499
2000.0 4.330749 12.201589 4.518971674456448 4.134939560127239 2.3639801200085255
2100.0 3.010823 4.446813 3.331564664251136 2.994389767040068 2.108991539833398
2200.0 3.307186 6.606015 3.50167140563141 3.269789305883184 2.3806234015982723
2300.0 2.867907 3.628938 3.3174730119676865 2.89751801537637 2.226623641819487
2400.0 4.691734 12.239115 4.63238384041413 4.415027630268143 2.188467540809799
2500.0 4.058513 11.979853 4.148872084418834 3.88936170283536 2.1022139237024358
2600.0 4.178064 9.996147 4.0937623778826016 4.018019447685599 2.310044580324143
2700.0 4.357790 12.901435 4.352849589763659 4.16421140183991 2.3120645783979645
2800.0 3.159749 9.076552 3.535454946858407 3.1016576073769597 2.2953506889292017
2900.0 4.058738 11.263639 3.933484547158595 3.90625511229952 2.196816920938221
3000.0 4.405042 11.792193 4.185094888019354 4.1322453893018585 2.029741937400398
3100.0 4.664106 14.032193 4.612678931272337 4.412896711266854 2.4248176097215306
