# t rg re s3 s4 s6
100.0 7.971125 20.003199 8.237549010370843 7.8061724132151555 3.6686655919410596
200.0 8.070369 24.573166 7.7007645985744455 7.547773182475695 3.76899598776686
300.0 8.037934 18.081638 8.134289205749434 7.860242741066805 3.759166991017265
400.0 7.210990 19.661844 7.446024263346941 6.948639141266371 3.9728349056272823
500.0 7.265097 23.162880 7.263713489643808 6.907813105823468 3.7579147280846605
600.0 8.660603 27.572159 8.118634147966603 7.870352691310934 3.5184114224944545
700.0 8.346530 25.104095 8.186132362301777 7.748564061226622 3.591778344875006
800.0 8.860887 25.704108 8.749258853480328 8.311229914942363 3.5629542106866725
900.0 10.444904 32.937330 10.038506121749139 9.621030739046667 3.590307721210832
1000.0 9.463649 30.884463 9.307494976774892 8.804832983464237 3.491512098787051
1100.0 7.800847 20.824745 7.689804277065427 7.291900119946067 3.6545329811523475
1200.0 8.278186 24.879670 8.507090774884015 7.965785521770013 3.668037816381461
1300.0 8.934188 27.909585 8.977112101267059 8.437897876168714 3.5518942812496337
1400.0 9.234342 26.740910 8.715235706546798 8.479551012666043 3.5574884913367333
1500.0 9.160918 29.671595 8.888878186768304 8.4227516153389 3.7157968081950923
1600.0 8.188284 24.516394 8.171462057268457 7.700377088458823 3.764267634728438
1700.0 7.529642 23.131622 7.673467297741076 7.227529720468726 3.4025830526564578
1800.0 9.170043 22.106650 8.808825341982171 8.56820798427039 3.238295647924086
1900.0 8.681696 24.842888 8.172408538312162 8.086798095455839 3.4841869810264066
2000.0 9.118385 26.586494 8.490981670409722 8.286645155448763 3.4911574938791525
2100.0 8.892680 28.127472 8.818188477877824 8.32467775574263 3.689419058782247
2200.0 8.409663 28.799335 8.256233506765373 7.7659388797574325 3.566910150226396
2300.0 7.259156 21.830865 7.37277631421982 7.014447294726333 3.7661931537203195
2400.0 7.990060 27.173396 7.664341639669727 7.265874754836948 3.303416347888419
2500.0 8.641670 24.284939 8.524735121841603 8.2404720946942 3.5859001670726083
2600.0 8.612823 25.447023 8.497077864341406 8.072120979096285 3.5094106572698482
2700.0 8.173825 26.022388 8.035351463989944 7.738300918041669 3.465949247532026
2800.0 8.504443 24.524379 8.41878999008122 7.9882653014909755 3.2830947568978415
2900.0 8.943188 24.367127 8.612713092552921 8.191945141550036 3.726572694672043
3000.0 8.740292 26.745147 8.671105233968166 8.288625127959353 3.506802983542497
3100.0 9.583800 23.675747 9.480444330319106 9.223034492452383 3.4084264658162575
3200.0 8.027995 25.254541 8.07539774205321 7.672049044413021 3.7058996961098853
3300.0 8.565374 24.677773 8.166680300776518 7.920720086340876 3.697989667914284
3400.0 7.549398 22.448896 7.270350451813028 6.892165093869743 3.625004771339723
3500.0 7.976186 22.728294 7.9762566215516975 7.582518837541048 3.638693885676184
3600.0 7.861696 22.810815 8.097866322837202 7.673175377771427 3.593682022562299
3700.0 6.712044 21.492505 6.82211681654267 6.299708278218718 3.7185134785849074
3800.0 8.308558 24.472005 8.192733623759688 7.8527418640791575 3.7147775936395613
3900.0 8.165973 18.761775 8.48855950676001 8.013427371957992 3.4801328398624376
4000.0 8.282967 24.308330 8.377448141927228 7.895396313298146 3.6180258701324566
4100.0 8.560230 24.726029 8.592066930858374 8.241474776473432 3.3393547398706414
4200.0 8.399938 24.202830 8.204844162896821 7.7644777348981 3.8002417478679105
4300.0 7.891531 23.324578 7.279986688487343 7.069469130118159 3.6785573372821467
4400.0 7.357816 21.349372 7.753686150961942 7.0516037435706505 3.670840071266839
4500.0 7.808118 21.659227 7.685393049786435 7.418350200232223 3.1637551931888868
4600.0 6.802403 18.677868 6.98692832808283 6.556467065042531 3.6152388704758196
4700.0 6.854517 12.580145 7.450734083485129 6.942318251524416 3.8648984613924524
4800.0 7.507207 18.501474 7.437187282652028 7.170728486906089 3.6665067771233626
4900.0 8.815819 26.502573 8.692986542129345 8.456368820405762 3.642887229378782
5000.0 8.025237 22.437697 8.029594553594201 7.729655347596894 3.5747843527739707
5100.0 8.513810 26.753438 8.053763003696234 7.754388981623343 3.848114744053434
5200.0 8.999360 28.483864 8.630305667182133 8.37661777790739 3.923082830066314
5300.0 9.247969 29.244578 8.551163639914707 8.417113761137685 3.37467126955781
5400.0 9.069322 27.561334 8.94394653446411 8.620764049680918 3.622848364222406
5500.0 9.036476 26.665041 9.04832547467481 8.679905730414577 3.410939164753471
5600.0 8.471827 21.136086 8.172747385669327 8.045688242282061 3.7570815652184684
5700.0 7.468091 18.679785 7.846648581966257 7.420715068162344 3.3644406726479144
5800.0 7.928046 19.217840 8.212617210273146 7.795990519925507 3.5300531908883053
5900.0 9.091660 28.842731 8.526717983900085 8.30206924073192 3.65048156860501
6000.0 9.190508 25.975906 8.82878450009527 8.561947871053665 3.569851525409724
6100.0 9.172905 23.844835 8.70202389349648 8.484050250970279 3.6222286062507387
6200.0 7.996195 20.691911 7.890469732503501 7.493041170332835 3.0961960194305123
6300.0 8.645021 24.417626 8.25975002326939 8.041691951943447 3.4299533035116743
6400.0 8.546635 28.830255 8.286168050634497 7.859740098850707 3.4728643658594733
6500.0 8.138961 21.852285 8.305711109286804 7.79118670059747 3.643732370928526
6600.0 7.983121 24.652247 7.992277318118643 7.612819105793112 3.4833229926738003
6700.0 7.214747 19.797316 7.102898496351006 6.792751435063548 3.537549354267042
6800.0 7.069480 19.943606 7.02411010044737 6.727360671579282 3.528435552485481
6900.0 7.446410 21.030379 7.438742244780115 7.158184962661347 3.709529772850767
7000.0 5.993205 14.484426 6.230385421711859 5.956796121142753 3.910720673939865
7100.0 7.734711 23.228903 7.378147814521302 7.137127702543307 3.641944192115256
7200.0 6.980361 20.295597 6.862390676020376 6.632837769176409 3.252807853403186
7300.0 7.921351 18.739040 7.67223776329427 7.5643011066538675 3.46251060780062
7400.0 7.748095 22.751788 7.721654940097479 7.301599298489358 3.442979605434842
7500.0 7.819682 24.532119 7.296403636499199 6.968640370962593 3.7009348502188804
7600.0 8.740897 26.253925 8.600199855418552 8.206676283517856 3.421984154040002
7700.0 7.388677 19.610867 7.470815519251434 7.089565516551562 3.4845612701543813
7800.0 6.886319 19.164477 7.130783976311707 6.645627204737812 3.7378526111929458
7900.0 6.706196 16.392698 7.213483812303331 6.725371949994393 3.7353271005649056
8000.0 8.465777 22.206775 8.13763768117224 7.939155170612994 3.419259726276902
8100.0 8.380090 24.328998 8.458008576775939 8.107528276969948 3.824333839496128
8200.0 8.203244 25.245307 8.126197434951703 7.835304201586838 3.7510665010363486
8300.0 8.152246 22.809355 7.964929419578896 7.733914143854189 3.6387522552135634
