# t rg re s3 s4 s6
100.0 4.775934 12.156186 5.6649463323133205 5.2331326546875925 4.834126836332039
200.0 4.246916 7.775190 5.502958486952314 4.91043497731761 4.811858934337923
300.0 3.989693 8.711096 5.622926217677115 4.4796178237066675 4.998835324723611
400.0 4.639204 13.444941 5.6828963249690325 4.937333600560328 4.931128609105804
500.0 3.868921 11.063054 5.491265744343182 4.483284130969864 5.396255856938374
600.0 4.811338 12.274490 6.30204629989925 5.2580713461076645 4.895050534274318
700.0 4.748444 11.466966 6.410290540773598 5.326905444366263 5.922737015778143
800.0 4.631461 12.420857 6.184495266482738 5.029856697449507 5.259097971437945
900.0 4.188264 11.744985 5.854371653916973 4.8043867175749995 5.205965022277766
1000.0 4.206877 9.263036 5.9493638921609895 4.930237051027015 5.51249846422247
1100.0 3.789690 10.835988 5.514796124728864 4.492398121031622 5.015079667321682
1200.0 4.781598 15.741138 5.907681531310148 5.114960094534073 4.999624883852156
1300.0 5.469847 15.937560 6.354276582618898 5.530912922143768 4.756475393794296
1400.0 5.424705 15.299706 6.569311696298422 5.7097278093308725 4.283034540485897
1500.0 4.913776 13.717647 5.795122433797711 5.132473589144231 4.954604517053842
1600.0 4.343316 13.965980 5.846740807490194 4.893752534996508 5.507434970579505
1700.0 4.467885 10.453531 5.8425921300124015 4.892743517525413 4.321543931991376
1800.0 4.067731 7.877036 5.899411875241825 4.654003950482895 5.568853554823241
1900.0 5.224440 12.721817 6.360826148815121 5.533336698854394 4.707606665745112
2000.0 4.289812 13.666670 5.600646701290411 4.637111480394299 5.042462388022557
2100.0 4.573064 13.188382 5.855746643866239 4.920133167301944 5.496738830007101
2200.0 4.331804 13.627202 5.6387483942447965 4.777446427066019 5.109193818624103
2300.0 4.349292 8.642491 5.301275889081244 4.592246344740068 5.106560497050492
2400.0 3.984942 10.395121 5.502996101069817 4.593008366862737 4.616239722242594
2500.0 3.846598 8.561081 5.415849181944927 4.392213752976015 5.013887084264682
