# t rg re s3 s4 s6
100.0 6.393265 17.261094 5.86594702046584 5.915445691101499 3.6935664238891546
200.0 6.495486 19.814262 6.684898129719651 6.095463707507064 3.9657949914936137
300.0 6.443257 19.371669 6.675635269702654 6.3464098474647015 3.9009506019142743
400.0 7.266856 19.000542 7.65119712417443 7.206212093663443 4.084659457187438
500.0 6.998751 18.404206 7.7065062199026695 7.124578557798934 4.259511332934156
600.0 6.424330 19.037623 6.884336519269791 6.418032389640023 4.52452613405345
700.0 7.086002 17.875073 7.3473837234722765 6.9544485316848 3.853939887496277
800.0 7.191788 23.792705 7.778938838397912 7.093954971145534 4.223764462800834
900.0 6.657928 19.370698 6.976929172118867 6.442540964486569 3.948711020678293
1000.0 7.227104 18.586809 7.508326665823034 7.00582620205689 4.131429015601776
1100.0 7.556532 21.175451 7.472231840832482 7.141642148302219 3.8991831053219967
1200.0 7.400228 18.299955 7.770388896348903 7.252206573847008 3.9899319345209374
1300.0 7.747651 21.147054 7.884786087314903 7.458846563925831 4.367022620494149
1400.0 8.944653 24.521843 8.622090723030176 8.42082110257807 4.0943847200874774
1500.0 8.233473 20.642802 8.360947260893036 7.907046564198411 4.484074693938052
1600.0 8.071037 21.330345 8.247933919745028 7.8283872351695765 4.365419277017099
1700.0 7.150791 13.237261 7.530546013681604 7.089425883543485 4.222528838533977
1800.0 6.800203 19.224769 7.588809650822001 6.974377371308099 3.7902814880248066
1900.0 7.146180 19.388363 7.196136032269714 6.8272001337711705 4.261808964330521
2000.0 7.370549 19.428415 7.634534747856208 7.2001714367937195 3.9615364298298794
2100.0 6.874990 13.958282 7.049333573812633 6.793948897097211 4.236876874499975
2200.0 8.071370 21.140763 8.231898554117828 7.952420936968685 3.729351628417023
2300.0 8.133344 25.058716 8.185815434081526 7.872600454423429 3.8438910337905985
2400.0 8.496979 26.526530 8.46393373749833 8.00962830418671 4.142408804758281
2500.0 8.328222 24.581977 8.40049473805189 8.041490069720068 3.961154977149133
2600.0 7.796502 24.759624 7.789539751214762 7.53678712215578 3.941217964933545
2700.0 6.787873 19.573416 6.756940943583888 6.460233915598075 4.326403602525481
2800.0 6.658172 21.245867 6.860575850296731 6.33567531457129 4.133428647709016
2900.0 6.762196 15.308598 6.944347147176359 6.651178254672854 3.9551924459590904
3000.0 7.212715 21.829398 7.203350303507117 7.01020582664575 3.907614806443873
3100.0 7.491465 22.435455 7.578618580918287 7.180634648202558 4.393053237044127
3200.0 6.766231 20.946456 7.075388674227619 6.555734106761494 4.38210118475288
3300.0 6.506128 21.176466 6.683662304737502 6.114214053911624 4.313351315244562
3400.0 6.611396 18.699007 7.259949705147299 6.548367557324806 4.401981450333856
3500.0 6.468540 18.859826 6.8030928886469955 6.371104181744987 4.3519453180694025
3600.0 7.665700 20.427553 8.166142873174081 7.493708326632669 3.8791143706015268
3700.0 7.937280 21.186276 7.702389754551663 7.489179922785726 4.291757155449602
3800.0 7.665535 22.693127 8.27596320113372 7.560846531046991 4.3186440770154535
3900.0 8.195339 20.339773 7.946583819105842 7.766177887283481 3.9104176595685236
4000.0 7.218525 19.840962 7.408110245442313 6.991103978460509 4.380080964673346
4100.0 7.168363 15.280109 7.803347417680222 7.236205856526317 3.844555473041503
4200.0 6.424256 15.495180 6.928269452538812 6.441449756147903 4.406311755791523
4300.0 7.247127 18.221152 7.5608872074355284 7.222587101022855 3.6772855853981015
4400.0 7.996538 21.197588 8.172670454515265 7.691278576987381 3.9462219139539654
4500.0 6.919392 20.376434 7.259780540993376 6.754638329441039 4.456230705636677
4600.0 7.696131 23.263643 8.227285463710837 7.471039634932043 4.299985806001597
4700.0 7.349269 21.845494 7.99426358752079 7.358395769144554 4.010048537944777
4800.0 8.201204 26.041471 8.411762738847694 7.925782227243252 4.1982739792412795
4900.0 9.574085 25.804257 9.440489224841905 9.177332203081466 3.817967358271132
5000.0 9.356202 27.060814 9.254663005327664 8.816738999089722 3.535720051458973
5100.0 8.907867 24.646314 8.649767191472352 8.174196541490119 3.8640031039718536
5200.0 9.025637 20.885939 9.057464654928701 8.60067777437422 3.876089362237301
5300.0 9.342534 21.812192 8.933045416106783 8.809844139974162 4.042756313097616
5400.0 8.140348 26.154095 8.020566627243822 7.548063694578161 4.363319621294892
5500.0 8.263122 25.474919 7.615773293904581 7.507726832862114 4.0908346534665
5600.0 7.737492 22.559157 7.961675959048552 7.49446832193223 3.9497706867696545
5700.0 8.466114 22.842251 8.348216133939909 8.137691376391226 3.979581608110693
5800.0 7.645028 22.717624 7.635426402960338 7.365903300092029 4.291606530124126
5900.0 8.100396 26.624053 8.137731680982483 7.6155322451628376 3.8553333616648855
6000.0 8.893028 27.381070 8.324107492355058 8.100413059097088 4.131724515714665
6100.0 8.428271 25.561394 8.538097403709546 8.026409713445808 3.601248518995926
6200.0 8.138756 20.625136 8.142923315940681 7.75904186269067 3.5546846014350173
6300.0 8.645849 25.180246 8.607254844493076 8.260916936654171 4.038139345850999
6400.0 7.983238 21.345539 8.1309754278045 7.70795346040363 4.143475163582813
6500.0 9.393424 25.450644 8.935073801672008 8.750731302292523 3.8863340352026334
6600.0 8.343023 23.333638 8.045268202295606 7.725815586091847 4.406473719521846
6700.0 7.886164 21.951417 8.120333142350974 7.666633989771736 3.9621185734120625
6800.0 8.578437 25.376653 8.205308024062962 7.953157988496802 3.5333963507151047
6900.0 8.069479 25.173193 8.617187619248977 7.992215445335372 3.865525345766055
7000.0 8.248386 21.445395 8.239608767145363 7.956160643406894 3.7577508085922338
7100.0 8.921287 26.800764 8.598080188306533 8.455262251799498 3.928255950544515
7200.0 8.467229 24.527231 8.461465468023068 8.03223781657128 3.7124921398608035
7300.0 8.972507 25.860944 8.623672112299376 8.423267153592226 4.093768153302599
7400.0 9.672999 27.448121 9.488683032578589 9.017978342040367 3.8410541115984214
7500.0 8.207017 26.737330 8.236859378960675 7.639681987795036 3.878100597701059
7600.0 7.810505 22.258682 7.727353968868734 7.247655634819319 4.15320968046459
7700.0 7.741727 20.504562 7.81018946581732 7.225945993428953 4.195967316854742
7800.0 8.877625 28.815081 8.25054136321084 7.969118147216145 4.194990253943336
7900.0 8.738757 22.767562 8.591708021416562 8.246556843919285 4.231409373153791
8000.0 6.926367 19.443277 7.351311075171805 6.857600605190853 4.4035414097438625
8100.0 7.700624 21.942934 7.734200052174744 7.277291943685553 4.172829511201324
8200.0 6.180395 16.601139 6.138783081774107 5.802151430019928 3.8802092511206556
8300.0 6.935204 21.908951 7.1944067290374 6.665558142200028 4.196434520931807
8400.0 6.930538 19.243368 7.279478887834947 6.789533247072036 4.079377522367761
8500.0 5.902923 13.682924 6.530564017024611 5.97677309547848 3.893603435756291
8600.0 6.993519 19.547016 7.120559257415974 6.909912990091103 4.055288379223989
8700.0 6.768841 21.926568 7.207582186883317 6.640450533654834 4.389549357902535
